"网金社酒店代码"	"对应酒店代码"
"H00284782"	"2305023"
"H00284796"	"2306478"
"H00285152"	"2568076"
"H00294590"	"2705842"
"H00286310"	"3117767"
"H00287078"	"3795337"
"H00293040"	"4528804"
"H00287077"	"4536265"
"H00294341"	"4598525"
"H00294649"	"5081709"
"H00285753"	"5175427"
"H00293028"	"5240606"
"H00286154"	"5250322"
"H00288018"	"5374710"
"H00292956"	"5375665"
"H00287019"	"5377563"
"H00292857"	"5384880"
"H00294680"	"6041795"
"H00285852"	"6462979"
"H00009283"	"6629488"
"H00009345"	"6654012"
"H00294497"	"6740691"
"H00294656"	"6800082"
"H00285898"	"6831511"
"H00287059"	"6885788"
"H00285921"	"7123953"
"H00009839"	"7143257"
"H00285948"	"7691911"
"H00286001"	"8338390"
"H00286074"	"8508332"
"H00286135"	"8573081"
"H00286065"	"8857474"
"H00286088"	"9194329"
"H00286097"	"9626210"
"H00286184"	"11297995"
"H00286199"	"11467359"
"H00000373"	"11473068"
"H00286234"	"11671129"
"H00286347"	"13194302"
"H00286318"	"14074554"
"H00286284"	"14251061"
"H00286352"	"14481311"
"H00286405"	"15683730"
"H00286454"	"15878970"
"H00001998"	"15881693"
"H00286463"	"15888054"
"H00286589"	"15974816"
"H00286466"	"16044263"
"H00286764"	"16945542"
"H00286834"	"18038189"
"H00286841"	"18531227"
"H00286888"	"19865140"
"H00286906"	"20056570"
"H00286910"	"21147828"
"H00286940"	"21825771"
"H00286949"	"22465519"
"H00286959"	"22775144"
"H00286977"	"23931791"
"H00286981"	"23967513"
"H00287000"	"24056104"
"H00287004"	"24613918"
"H00287129"	"26615869"
"H00287787"	"27276387"
"H00287241"	"28234386"
"H00287253"	"28339199"
"H00287309"	"28710078"
"H00291792"	"28726411"
"H00289585"	"29228808"
"H00287462"	"29581609"
"H00287322"	"29597783"
"H00005047"	"30006086"
"H00287467"	"33600127"
"H00287736"	"35931934"
"H00287331"	"37192103"
"H00288084"	"41615833"
"H00288504"	"43449828"
"H00289588"	"43482019"
"H00288836"	"44320110"
"H00289941"	"46070309"
"H00290666"	"50441632"
"H00291848"	"52188698"
"H00291721"	"52331715"
"H00291758"	"53435073"
"H00292160"	"55232537"
"H00292273"	"55936068"
"H00292840"	"55954355"
"H00292608"	"56216594"
"H00292834"	"56768252"
"H00292895"	"60011849"
"H00292979"	"61342890"
"H00293282"	"61636885"
"H00293512"	"64991065"
"H00293516"	"65014902"
"H00293574"	"65354226"
"H00293600"	"66664311"
"H00293602"	"66687295"
"H00294084"	"67372978"
"H00294182"	"68187513"
"H00294205"	"68460712"
"H00294241"	"69028032"
"H00006793"	"445011"
"H00006867"	"448763"
"H00007531"	"481275"
"H00572271"	"1061134"
"H00569257"	"1061308"
"H00573663"	"1061317"
"H00572245"	"1070443"
"H00574089"	"1072085"
"H00000936"	"1345632"
"H00570306"	"1434283"
"H00569176"	"1463111"
"H00001424"	"1472351"
"H00574083"	"1481566"
"H00569582"	"1518464"
"H00567614"	"1536004"
"H00567554"	"1582974"
"H00567562"	"1583117"
"H00567558"	"1583119"
"H00569063"	"1629518"
"H00569770"	"1631569"
"H00002201"	"1631575"
"H00571273"	"1631788"
"H00567679"	"1631910"
"H00567699"	"1702837"
"H00569587"	"1744139"
"H00573691"	"2154424"
"H00569041"	"2154444"
"H00574801"	"2156560"
"H00574808"	"2156772"
"H00567611"	"2982112"
"H00574204"	"3687798"
"H00574923"	"4728104"
"H00573812"	"5296223"
"H00569013"	"5359621"
"H00575022"	"5728516"
"H00569329"	"6544966"
"H00009213"	"6556948"
"H00569324"	"6820053"
"H00569400"	"8063122"
"H00569398"	"8177676"
"H00569493"	"10673756"
"H00000974"	"13629854"
"H00570002"	"21801290"
"H00570025"	"22678798"
"H00570076"	"23814920"
"H00570080"	"23921014"
"H00570424"	"26883560"
"H00572103"	"44554552"
"H00007583"	"48277537"
"H00007971"	"51167231"
"H00573489"	"58755815"
"H00573747"	"63143054"
"H00574168"	"65382004"
"H00574487"	"67850729"
"H00574488"	"68030153"
"H00574498"	"68096311"
"H00574512"	"68197058"
"H00574580"	"69191683"
"H00312689"	"439326"
"H00325729"	"483152"
"H00312428"	"505859"
"H00312423"	"506114"
"H00312536"	"534383"
"H00312532"	"607333"
"H00312420"	"697148"
"H00316120"	"704676"
"H00010331"	"835959"
"H00328871"	"858460"
"H00328366"	"987035"
"H00312598"	"993815"
"H00000005"	"1001213"
"H00312462"	"1008244"
"H00312515"	"1031626"
"H00316019"	"1051035"
"H00328992"	"1058149"
"H00315792"	"1194805"
"H00312510"	"1197378"
"H00312507"	"1197405"
"H00328232"	"1285853"
"H00315731"	"1440960"
"H00321616"	"1479482"
"H00316122"	"1522054"
"H00001676"	"1522225"
"H00323645"	"1524621"
"H00312212"	"1525630"
"H00315726"	"1547422"
"H00312258"	"1579655"
"H00327742"	"1581583"
"H00312498"	"1605674"
"H00330190"	"1607683"
"H00316067"	"1634397"
"H00312491"	"1697734"
"H00312274"	"1707249"
"H00002439"	"1707264"
"H00312267"	"1720397"
"H00328482"	"1734861"
"H00312477"	"1756705"
"H00315208"	"1855975"
"H00312362"	"2223537"
"H00312334"	"2308331"
"H00312329"	"2313382"
"H00328037"	"2318023"
"H00312554"	"2513122"
"H00312585"	"2605607"
"H00329036"	"2783391"
"H00314574"	"2980734"
"H00312612"	"3447743"
"H00312162"	"3490247"
"H00005554"	"3703565"
"H00313184"	"3708177"
"H00317297"	"3708314"
"H00312158"	"3719534"
"H00313090"	"3732256"
"H00330869"	"3742079"
"H00312627"	"3992386"
"H00331136"	"4005466"
"H00005808"	"4010691"
"H00316437"	"4329293"
"H00006888"	"4496349"
"H00315653"	"4505247"
"H00314606"	"4633078"
"H00327629"	"4637322"
"H00007331"	"4688228"
"H00312042"	"4835945"
"H00312036"	"4835946"
"H00312039"	"4835948"
"H00329027"	"4839272"
"H00007630"	"4842265"
"H00312146"	"4843774"
"H00314987"	"5128403"
"H00327691"	"5226720"
"H00325909"	"5372873"
"H00329351"	"5378761"
"H00326579"	"5384898"
"H00315859"	"5467677"
"H00315791"	"5601425"
"H00316055"	"5613701"
"H00316016"	"5665076"
"H00329004"	"5666038"
"H00328727"	"5811258"
"H00329457"	"5874213"
"H00008672"	"5968953"
"H00313289"	"6035657"
"H00312180"	"6179808"
"H00008911"	"6256657"
"H00313080"	"6301896"
"H00009089"	"6456162"
"H00313421"	"6556442"
"H00313607"	"6688907"
"H00314717"	"6719125"
"H00313505"	"6800600"
"H00318031"	"6814381"
"H00313542"	"6862781"
"H00313531"	"6862866"
"H00009630"	"6862892"
"H00313648"	"6863102"
"H00314049"	"6865958"
"H00313726"	"7421813"
"H00010134"	"8029453"
"H00313766"	"8040832"
"H00010208"	"8133285"
"H00010306"	"8351108"
"H00314379"	"9078250"
"H00314400"	"9215412"
"H00314432"	"11153813"
"H00314563"	"11373278"
"H00314768"	"13302423"
"H00314589"	"13307406"
"H00314793"	"13962336"
"H00314790"	"14094637"
"H00315005"	"15852202"
"H00315179"	"16109151"
"H00003093"	"19438139"
"H00003255"	"19864957"
"H00315596"	"21121961"
"H00315641"	"21724480"
"H00315670"	"21905459"
"H00315748"	"23567076"
"H00315778"	"23842020"
"H00315798"	"24378785"
"H00315806"	"24396902"
"H00316368"	"25650108"
"H00316269"	"26563880"
"H00315904"	"26576619"
"H00321050"	"28764898"
"H00316403"	"35028835"
"H00316961"	"40616054"
"H00317261"	"42697140"
"H00006307"	"42915237"
"H00317284"	"43554297"
"H00317267"	"44034514"
"H00316998"	"44321861"
"H00319659"	"45971835"
"H00319703"	"46589424"
"H00007815"	"50010058"
"H00328731"	"55207392"
"H00325892"	"55235384"
"H00327898"	"60931111"
"H00327942"	"61503786"
"H00328739"	"65359657"
"H00329207"	"67156280"
"H00329522"	"67376065"
"H00330386"	"68687422"
"H00007455"	"478619"
"H00751809"	"987669"
"H00753176"	"1245460"
"H00751467"	"1390691"
"H00751465"	"1390817"
"H00751587"	"1401437"
"H00751693"	"1405177"
"H00751551"	"1418150"
"H00751473"	"1440507"
"H00751544"	"1641774"
"H00751501"	"1759912"
"H00751499"	"1759918"
"H00751494"	"1771992"
"H00751485"	"1878022"
"H00751450"	"2053251"
"H00752089"	"2210439"
"H00751448"	"2304041"
"H00751759"	"2380016"
"H00752245"	"2782782"
"H00753329"	"3106608"
"H00751761"	"3700107"
"H00752455"	"4005845"
"H00751754"	"4530391"
"H00753413"	"4532734"
"H00753832"	"4838232"
"H00753698"	"5623027"
"H00751749"	"6267108"
"H00751457"	"6298565"
"H00751819"	"6311638"
"H00752240"	"6724234"
"H00752189"	"6754687"
"H00752149"	"6762159"
"H00752062"	"6836634"
"H00752012"	"6866889"
"H00751953"	"8036065"
"H00010390"	"8506256"
"H00752140"	"12199780"
"H00001073"	"13949675"
"H00752258"	"15865268"
"H00752143"	"22270840"
"H00752327"	"23877110"
"H00752368"	"23884552"
"H00752586"	"28125986"
"H00752565"	"28563984"
"H00752627"	"29664250"
"H00752566"	"32626257"
"H00752639"	"34068414"
"H00753029"	"37891627"
"H00753048"	"49564264"
"H00753251"	"54631866"
"H00753275"	"55391297"
"H00753400"	"59837062"
"H00753403"	"60309872"
"H00753627"	"67155435"
"H00753680"	"68353543"
"H00009824"	"72059"
"H00005814"	"396868"
"H00006563"	"437275"
"H00358655"	"437277"
"H00358649"	"437280"
"H00358648"	"437283"
"H00006764"	"443652"
"H00358647"	"513688"
"H00358646"	"535521"
"H00358645"	"669921"
"H00358644"	"669968"
"H00358642"	"684287"
"H00009609"	"684708"
"H00358641"	"704746"
"H00358640"	"707984"
"H00009924"	"748300"
"H00358637"	"753927"
"H00364031"	"774280"
"H00358631"	"818722"
"H00358758"	"819230"
"H00358630"	"819237"
"H00358629"	"819240"
"H00358624"	"833401"
"H00358619"	"833818"
"H00358617"	"833821"
"H00358610"	"995420"
"H00358607"	"1064519"
"H00358715"	"1070990"
"H00358695"	"1073826"
"H00358753"	"1200305"
"H00358749"	"1228953"
"H00358747"	"1248193"
"H00358408"	"1286107"
"H00358733"	"1301056"
"H00358606"	"1374384"
"H00358810"	"1438672"
"H00358441"	"1441753"
"H00358601"	"1485918"
"H00358599"	"1501229"
"H00358598"	"1501239"
"H00358595"	"1520233"
"H00001783"	"1526091"
"H00364145"	"1591826"
"H00358581"	"1599583"
"H00358579"	"1611846"
"H00358540"	"1692692"
"H00358538"	"1728701"
"H00358525"	"1729536"
"H00358523"	"1736736"
"H00359422"	"1766238"
"H00358807"	"1766323"
"H00358521"	"1766481"
"H00359732"	"1766486"
"H00358510"	"1766608"
"H00358509"	"1766618"
"H00358503"	"1766718"
"H00358496"	"1766836"
"H00363329"	"1766851"
"H00358802"	"1766858"
"H00363359"	"2230721"
"H00358445"	"2238797"
"H00358470"	"2256959"
"H00362614"	"2256984"
"H00359293"	"2259996"
"H00361698"	"2270467"
"H00358365"	"2300889"
"H00358359"	"2301784"
"H00358374"	"2301792"
"H00358371"	"2305150"
"H00358404"	"2305453"
"H00358574"	"2306565"
"H00358572"	"2308901"
"H00359331"	"2309201"
"H00358570"	"2309202"
"H00358568"	"2309422"
"H00359244"	"2381464"
"H00358566"	"2397886"
"H00358657"	"2546430"
"H00364038"	"2701949"
"H00359711"	"2730046"
"H00360162"	"3364540"
"H00005316"	"3437466"
"H00360689"	"3642925"
"H00359147"	"3688171"
"H00358468"	"4494289"
"H00363228"	"5292278"
"H00363793"	"5300893"
"H00362746"	"5304224"
"H00363791"	"5336611"
"H00358924"	"5378679"
"H00364035"	"5559648"
"H00363331"	"5758646"
"H00359022"	"5879733"
"H00359006"	"5994575"
"H00358989"	"6085241"
"H00364290"	"6653668"
"H00359224"	"6721699"
"H00359205"	"6843575"
"H00359150"	"6849188"
"H00358997"	"7012771"
"H00359170"	"8034103"
"H00359188"	"8506908"
"H00359277"	"8573104"
"H00359180"	"8628004"
"H00360082"	"8922595"
"H00359234"	"10229797"
"H00359232"	"10710385"
"H00359253"	"11294164"
"H00359357"	"15202308"
"H00359353"	"15254639"
"H00002015"	"15882176"
"H00359442"	"22794832"
"H00359497"	"24115193"
"H00359544"	"25652404"
"H00359553"	"25733576"
"H00359561"	"25776993"
"H00359570"	"26393316"
"H00360079"	"29716963"
"H00004979"	"29835202"
"H00004975"	"29867257"
"H00360080"	"29920850"
"H00360405"	"33498155"
"H00360172"	"33635859"
"H00361475"	"36286782"
"H00361478"	"36705522"
"H00361483"	"39283486"
"H00360450"	"39460542"
"H00360248"	"43666691"
"H00361071"	"44190270"
"H00361081"	"44330181"
"H00361198"	"44558179"
"H00361323"	"46176829"
"H00362234"	"46572371"
"H00361577"	"48249156"
"H00361789"	"51620449"
"H00361792"	"51637333"
"H00361592"	"52994835"
"H00362596"	"54268937"
"H00362255"	"54384862"
"H00359285"	"54588919"
"H00362704"	"54799970"
"H00362706"	"54847922"
"H00362959"	"55441519"
"H00363008"	"55969473"
"H00363033"	"56249682"
"H00363150"	"58222832"
"H00363870"	"62699562"
"H00363380"	"63253388"
"H00363650"	"66739895"
"H00363934"	"67225767"
"H00363939"	"67238755"
"H00363937"	"67298682"
"H00363947"	"67430448"
"H00363959"	"67827302"
"H00363983"	"68345073"
"H00360898"	"68407212"
"H00363998"	"68486899"
"H00364016"	"68587764"
"H00364078"	"69460123"
"H00006137"	"427511"
"H00006188"	"430222"
"H00421797"	"430236"
"H00006163"	"430279"
"H00420725"	"437284"
"H00430979"	"437286"
"H00006728"	"442286"
"H00006897"	"447364"
"H00421600"	"485165"
"H00008169"	"528602"
"H00008299"	"535523"
"H00431709"	"535710"
"H00009219"	"654932"
"H00009383"	"667269"
"H00009453"	"669923"
"H00421594"	"705403"
"H00421163"	"708196"
"H00421590"	"753326"
"H00421586"	"753332"
"H00421154"	"784411"
"H00420701"	"818298"
"H00426357"	"818521"
"H00421147"	"818525"
"H00421146"	"818528"
"H00421137"	"818904"
"H00010229"	"818906"
"H00421130"	"818911"
"H00421113"	"833490"
"H00422763"	"853735"
"H00010444"	"855247"
"H00421102"	"922848"
"H00420713"	"992352"
"H00000156"	"1064913"
"H00000298"	"1113186"
"H00431665"	"1119693"
"H00421098"	"1194576"
"H00000679"	"1247057"
"H00421322"	"1252365"
"H00421295"	"1283266"
"H00421258"	"1287339"
"H00421252"	"1289460"
"H00000808"	"1299326"
"H00421784"	"1301294"
"H00421656"	"1301535"
"H00421648"	"1301577"
"H00421233"	"1306981"
"H00421214"	"1307346"
"H00421203"	"1307517"
"H00425152"	"1323422"
"H00421467"	"1328815"
"H00421459"	"1330225"
"H00420703"	"1330247"
"H00431614"	"1335162"
"H00423013"	"1336399"
"H00421404"	"1348804"
"H00421400"	"1348889"
"H00421382"	"1357686"
"H00421547"	"1367011"
"H00421541"	"1372611"
"H00421534"	"1372625"
"H00431649"	"1373057"
"H00001147"	"1415424"
"H00421505"	"1416019"
"H00421498"	"1416116"
"H00420988"	"1430602"
"H00001251"	"1431031"
"H00422807"	"1451486"
"H00001292"	"1452063"
"H00431729"	"1457917"
"H00430889"	"1458182"
"H00420986"	"1461115"
"H00420983"	"1462355"
"H00431747"	"1468708"
"H00420981"	"1470101"
"H00420979"	"1481478"
"H00420976"	"1489632"
"H00001629"	"1511636"
"H00420734"	"1519720"
"H00420973"	"1522804"
"H00001922"	"1571840"
"H00420968"	"1577852"
"H00430153"	"1594900"
"H00420967"	"1609036"
"H00420966"	"1613606"
"H00431168"	"1619720"
"H00420958"	"1619769"
"H00426417"	"1619811"
"H00420949"	"1619856"
"H00420947"	"1619863"
"H00424217"	"1619888"
"H00420943"	"1619932"
"H00420936"	"1699793"
"H00420935"	"1714314"
"H00420932"	"1719392"
"H00423017"	"1719421"
"H00420927"	"1719428"
"H00430773"	"1719435"
"H00420924"	"1719456"
"H00420922"	"1719486"
"H00420921"	"1719491"
"H00420919"	"1719519"
"H00420913"	"1719582"
"H00420906"	"1719628"
"H00420881"	"1719677"
"H00431005"	"1719684"
"H00420873"	"1745258"
"H00420872"	"1749000"
"H00420869"	"1749058"
"H00421828"	"1749177"
"H00429837"	"1776809"
"H00420859"	"1780759"
"H00431727"	"1781704"
"H00420853"	"1784672"
"H00420846"	"1784844"
"H00431096"	"1785400"
"H00431672"	"1785479"
"H00420841"	"1786036"
"H00420838"	"1786391"
"H00421848"	"1786400"
"H00420833"	"1839241"
"H00002964"	"1887586"
"H00420707"	"1900590"
"H00431778"	"1990484"
"H00003295"	"2002077"
"H00420810"	"2031203"
"H00426379"	"2042518"
"H00420808"	"2079637"
"H00420804"	"2111664"
"H00420795"	"2111757"
"H00003489"	"2111768"
"H00003485"	"2111779"
"H00420764"	"2111878"
"H00003464"	"2111887"
"H00003450"	"2111906"
"H00420751"	"2115106"
"H00430154"	"2116427"
"H00422342"	"2124195"
"H00421046"	"2140383"
"H00425322"	"2164290"
"H00421020"	"2170971"
"H00431713"	"2202580"
"H00421087"	"2225363"
"H00421060"	"2256678"
"H00431453"	"2260180"
"H00431749"	"2271682"
"H00421052"	"2276774"
"H00422500"	"2284334"
"H00421758"	"2285029"
"H00421365"	"2285254"
"H00431805"	"2286311"
"H00003852"	"2296152"
"H00421752"	"2298328"
"H00423012"	"2298666"
"H00421334"	"2298686"
"H00421972"	"2298832"
"H00421805"	"2299014"
"H00429891"	"2300160"
"H00420700"	"2300823"
"H00420704"	"2300920"
"H00431604"	"2301108"
"H00427955"	"2301722"
"H00421748"	"2302092"
"H00427968"	"2304224"
"H00420705"	"2310575"
"H00421743"	"2310954"
"H00420706"	"2311188"
"H00428699"	"2316972"
"H00421324"	"2354155"
"H00430440"	"2367269"
"H00422837"	"2379838"
"H00421185"	"2509833"
"H00421616"	"2578591"
"H00421609"	"2589314"
"H00004465"	"2589379"
"H00422879"	"2728923"
"H00423269"	"2802700"
"H00421807"	"2865042"
"H00422949"	"2919638"
"H00422924"	"3033259"
"H00421891"	"3054733"
"H00421878"	"3363505"
"H00005414"	"3501911"
"H00422862"	"3716760"
"H00422106"	"3797226"
"H00431659"	"3798181"
"H00005926"	"4090349"
"H00431149"	"4410125"
"H00431095"	"4441552"
"H00425177"	"4717223"
"H00424240"	"4719752"
"H00431670"	"4826039"
"H00424053"	"4828114"
"H00430243"	"4832245"
"H00422940"	"4834616"
"H00424079"	"4835574"
"H00431151"	"4910412"
"H00425159"	"5028332"
"H00428114"	"5090826"
"H00431424"	"5248300"
"H00431172"	"5250249"
"H00426238"	"5282585"
"H00008171"	"5292777"
"H00431846"	"5374269"
"H00430515"	"5430285"
"H00422808"	"5500656"
"H00422767"	"5766409"
"H00430939"	"5815551"
"H00422148"	"5902952"
"H00421985"	"5917768"
"H00422374"	"5951184"
"H00424145"	"5951245"
"H00431100"	"5951585"
"H00431859"	"5983659"
"H00008794"	"6079087"
"H00421954"	"6083730"
"H00422010"	"6107111"
"H00008879"	"6205361"
"H00422285"	"6233621"
"H00422319"	"6236921"
"H00422169"	"6258914"
"H00422155"	"6266272"
"H00422750"	"6314106"
"H00423664"	"6336642"
"H00422307"	"6420108"
"H00431862"	"6429039"
"H00009085"	"6436301"
"H00422310"	"6456615"
"H00422335"	"6514436"
"H00009307"	"6626769"
"H00422829"	"6734622"
"H00422665"	"6737881"
"H00424849"	"6755272"
"H00009514"	"6758490"
"H00423082"	"6759033"
"H00009512"	"6759861"
"H00422437"	"6783642"
"H00425360"	"6787339"
"H00423155"	"6791838"
"H00422513"	"6800977"
"H00431691"	"6808124"
"H00422346"	"6825713"
"H00422416"	"6827919"
"H00422810"	"6833933"
"H00428163"	"6837157"
"H00422650"	"6838121"
"H00422640"	"6865599"
"H00423020"	"6865604"
"H00422816"	"6865622"
"H00422203"	"6865626"
"H00423027"	"6865636"
"H00422830"	"6865670"
"H00423074"	"6871697"
"H00738952"	"6872495"
"H00422481"	"6874085"
"H00428251"	"6930621"
"H00421867"	"7085135"
"H00422566"	"7426741"
"H00009875"	"7451954"
"H00009880"	"7458358"
"H00009906"	"7458810"
"H00010022"	"7749573"
"H00422641"	"7935230"
"H00010063"	"7942282"
"H00010610"	"8855741"
"H00422828"	"9242254"
"H00010835"	"9627691"
"H00422831"	"10608186"
"H00423211"	"10885306"
"H00000314"	"11212137"
"H00422849"	"11276026"
"H00422983"	"11514993"
"H00423140"	"11540710"
"H00422895"	"11911205"
"H00000613"	"12279550"
"H00423011"	"13326756"
"H00423090"	"13574757"
"H00423168"	"13913086"
"H00423235"	"14425229"
"H00423241"	"15024169"
"H00423322"	"15975333"
"H00423344"	"16077444"
"H00423334"	"16080335"
"H00423356"	"16106508"
"H00423383"	"16106509"
"H00423367"	"16951823"
"H00429345"	"17186210"
"H00423424"	"17346678"
"H00423412"	"17482827"
"H00002690"	"17492338"
"H00002659"	"17504360"
"H00423456"	"17880815"
"H00423461"	"18025499"
"H00423474"	"18036102"
"H00423490"	"18041543"
"H00423480"	"18046917"
"H00423502"	"18067739"
"H00002909"	"18536436"
"H00003063"	"19478267"
"H00423583"	"19614304"
"H00423625"	"20614954"
"H00423636"	"20615305"
"H00423630"	"21001123"
"H00430786"	"21146041"
"H00423643"	"21635282"
"H00423676"	"23563923"
"H00004079"	"23673877"
"H00423682"	"23817279"
"H00423694"	"23858249"
"H00004388"	"25555139"
"H00423750"	"25681042"
"H00424304"	"25774380"
"H00423775"	"25780189"
"H00424592"	"25902089"
"H00424758"	"25902124"
"H00423803"	"26189689"
"H00424310"	"26401337"
"H00424744"	"26576255"
"H00424889"	"26677554"
"H00004591"	"27100853"
"H00424761"	"28130306"
"H00424371"	"28307808"
"H00424620"	"28325493"
"H00424314"	"28329431"
"H00424697"	"28416830"
"H00425092"	"28524727"
"H00424762"	"28541290"
"H00424798"	"28545502"
"H00425246"	"29997418"
"H00425135"	"31344872"
"H00425098"	"32760540"
"H00005239"	"33903911"
"H00425130"	"35004794"
"H00425251"	"36137473"
"H00425254"	"36148933"
"H00425262"	"36195970"
"H00426162"	"36280010"
"H00005688"	"37470234"
"H00424705"	"38225915"
